split,row,idx,word,label,glove_target,glove_context_2,glove_context_5,bert_layer_1,bert_layer_2,bert_layer_3,bert_layer_4,bert_layer_5,bert_layer_6,bert_layer_7,bert_layer_8,bert_layer_9,bert_layer_10,bert_layer_11,bert_layer_12,bert_mean_last_four
train,91,5180,queen,True,1.0,0.8112889637202786,0.679104719341492,0.897062119748746,0.9053467555574762,0.9114129566865066,0.8997452001229415,0.8383359350393534,0.8249927704740998,0.831819387765763,0.8442666152343429,0.78561300855116,0.7784018904400972,0.7722443965690376,0.7361178079729968,0.7803096928951473
train,92,5185,opening,False,1.0,0.7806112006117009,0.6613333626301631,0.8195211407056011,0.7649149345317626,0.6313111640393465,0.5355181891081544,0.5007526284241478,0.4941107850756064,0.49958749007992415,0.5163404291461359,0.46977802564692933,0.47504169178837075,0.4970806482012633,0.3671113694111887,0.4830559654409462
train,93,5218,strike,False,1.0,0.4361395528269127,0.39615121592791586,0.8090743576180901,0.7528730809438332,0.7146043553096403,0.6703993196507251,0.6285585250087595,0.5930747539734402,0.5914249596552761,0.5786362474792979,0.5473183486822923,0.5161179931331517,0.5610728727931235,0.4187928242292776,0.5524109605711337
train,94,5369,attendance,False,1.0,0.5755085595932611,0.7748380527947939,0.8940005103478212,0.8590701631754977,0.8338652493165778,0.7933310014918151,0.743812198324398,0.7058833657910313,0.6506675233039745,0.5959149288327069,0.5809866494647549,0.5927642174530252,0.6406021047624512,0.5657311769668155,0.6070406308815599
train,95,5409,fun,True,1.0,0.5624590543696175,0.8440854794990973,0.9027162754125725,0.8739601872997222,0.8551949920820943,0.7999058540478973,0.7610360887689437,0.7378827431179729,0.7157764646590699,0.6370384593850152,0.6063016405672751,0.5993259711679617,0.6311059431642075,0.5856458239102302,0.6167926108731092
validation,0,19,obstacle,True,1.0,0.9648481182509243,0.8487564585673398,0.9252215990712006,0.9135507242926244,0.9213142966369732,0.922438792637778,0.9355079750946371,0.9410432255000827,0.9419155573102981,0.9447697376818474,0.923204253571308,0.9182288709161571,0.9172456512923942,0.9135730359137801,0.9249920502019057
validation,1,25,lay,True,1.0,0.6984916159222048,0.7978415814473188,0.8731422991970894,0.8415057581522816,0.8352847503053058,0.8166332482421963,0.792209693175476,0.7632116337227437,0.742395947039465,0.690543320689035,0.6670461857224165,0.6594331953858931,0.6994655354882116,0.47789435449649176,0.6774446003808203
validation,2,37,squeaker,True,1.0,0.3711302966290389,0.48866231317524317,0.779054372957626,0.8294474873671456,0.8219141666945772,0.8132089489708381,0.8189702933101874,0.8294813128130359,0.8147063625624246,0.7872206832551678,0.758952043203844,0.7623058661192438,0.7997683815869888,0.742110791535122,0.7795058596170832
validation,3,48,look,False,1.0,0.5663597940455944,0.6062038837170497,0.8798754614382677,0.8360740874602032,0.7852363890649657,0.7153536168834084,0.7025371090052416,0.6693505240825894,0.6393643015385699,0.6400518535337614,0.6114614654269852,0.6097424027083042,0.6690263439897517,0.5776441741379458,0.6385615048764113
validation,4,83,slip,False,1.0,0.38519794440545474,0.5717559270787407,0.5831194346987312,0.6140027302990613,0.552695826938065,0.5803826906267514,0.5569773278790969,0.5029760729708977,0.42673506421769924,0.41539130822409087,0.416698785424752,0.4561588020314497,0.4584616386506682,0.2328929670579414,0.4241877794384788
validation,5,88,shower,False,1.0,0.6544925786787925,0.5950366001597878,0.8378889742329912,0.804368978421599,0.7396685599920723,0.6259979815113405,0.5622057211423164,0.5360000716479628,0.5525760606887393,0.5118083651930649,0.48159645640250104,0.4708444326975395,0.48401918056228405,0.43412027752669896,0.4754702329523044
validation,6,93,incorporate,False,1.0,0.5232757662179786,0.6011096924908441,0.5480426758236026,0.5457047386680334,0.4856605680323975,0.4694613876946543,0.46787512999637226,0.4409319401667058,0.42796301541538123,0.40630667105245016,0.3727592754805855,0.3979406843136467,0.4453996130206075,0.20405286108853593,0.40058972561260126
validation,7,110,vary,True,1.0,0.2836271560856607,0.3737983736113732,0.8673704198173797,0.8519572177971031,0.849953900756315,0.8423989250460592,0.8593876228869005,0.8281769993366958,0.8390698530860391,0.8364662061524314,0.8486167093232145,0.7865089550860741,0.7524156146591509,0.7149201816094058,0.801701092415753
validation,8,149,intention,True,1.0,0.684223369664859,0.736647499284797,0.56453648351756,0.5923853513989626,0.5893736837211564,0.6125865519378342,0.5305886601307321,0.4539451364329188,0.4743286767386708,0.4288996635821256,0.3960475266156508,0.39727168384321165,0.4236079195587557,0.3709812279625805,0.4088804930693256
validation,9,150,mandate,False,1.0,0.3702226896982533,0.4558365159559282,0.35947392625439095,0.38581952532246416,0.39224543381070726,0.42397213134822687,0.4819951506134809,0.5110478567656682,0.4999047385761683,0.5466837700081494,0.5384999701841919,0.5680253716451158,0.6021916842064864,0.4080745949330416,0.5702607631152009
validation,10,167,scallop,False,1.0,0.3937678387246358,0.5900782765400822,0.9771914530159816,0.9828122418724272,0.9836272808206981,0.9836795356591598,0.9698338925266047,0.9639370284892409,0.9587165926690308,0.9368856213580203,0.9120598819668562,0.8656456834997406,0.8263603142665457,0.770249143712716,0.8640351878106965
validation,11,188,resolution,False,1.0,0.6445367301066023,0.7813025512018696,0.8662873873475312,0.7882044381473647,0.681700981660663,0.599812063314219,0.5305980660062249,0.4739347530674081,0.4771141544732072,0.4299228000675402,0.3806943043059033,0.3774837182053768,0.4326223595550998,0.38726401445427155,0.4075764819896971
validation,12,190,board,False,1.0,0.6289994735769007,0.6615943609675196,0.6338120335837157,0.6095406677726704,0.5956097364903895,0.5634920299773447,0.5198660020103538,0.5199898533644175,0.49249838772336935,0.45241539831122624,0.40199085771373294,0.4255513097115342,0.4674443016614606,0.446186650188483,0.432852051701008
validation,13,193,kick,False,1.0,0.5366776657529474,0.7445232971049318,0.8699427016858877,0.8448018668714004,0.8055132581983828,0.7737219342446738,0.783409778650712,0.7905621458908335,0.7776511366337913,0.7512583069929157,0.7359045470113069,0.7269410927795316,0.7467226035686989,0.685990863579053,0.7416493851096534
validation,14,202,button,True,1.0,0.5866714821531851,0.7135537859725583,0.5315064565398475,0.5710138783631558,0.6327926882795172,0.6237574385922833,0.6277705219335483,0.6164627967383434,0.6242303103946346,0.6124648853421248,0.6010475183912863,0.5946103834454919,0.6271226748011327,0.6137956516744012,0.6164192815752182
validation,15,218,club,False,1.0,0.48400106006867427,0.6694425451923036,0.7837946323887854,0.6243752687922969,0.5521598660204254,0.48513186813260073,0.4557232819990515,0.4398449645279965,0.449098677073164,0.47364750559346097,0.4400455776104628,0.4043943172347339,0.44389925273080777,0.3857818266011469,0.4342500027889149
validation,16,223,sequence,False,1.0,0.34921661977776147,0.6787973389056158,0.8327980227939842,0.7877812142170043,0.7637432830005443,0.6976416282590583,0.6745710058205974,0.6666310953935632,0.6366182246734827,0.6558172174691221,0.6436867800906088,0.6324706054682648,0.6534434582416102,0.5337854032662133,0.6440667413639263
validation,17,239,curd,True,1.0,0.3402185003751002,0.3402185003751002,0.9858224075662739,0.9886562570507108,0.9884157287079597,0.9759282021245199,0.967108305350918,0.9678312574954916,0.9655417130971602,0.9637145101178088,0.9603556351883126,0.9433267534343138,0.9419171406118774,0.9295370525472222,0.9474664042623097
validation,18,241,tradecraft,True,1.0,0.4031335964572403,0.6567726837621579,0.9081492815583889,0.9028470846985288,0.9049345510244465,0.8759862047542284,0.864118758590785,0.8567138899429504,0.8295376846535787,0.8128545209512612,0.7881049221942059,0.703852757213463,0.7158079651795513,0.6270187654065412,0.7326528269183669
validation,19,256,cognate,True,1.0,0.5704837073664213,0.7167110093057371,0.8291306175613709,0.8732844452472883,0.8911522681589007,0.8872364538802874,0.9042346524172016,0.880226335699203,0.8511599417931159,0.8388721582803457,0.8382750029972099,0.8757839187079373,0.8844436851520243,0.8630433093889567,0.8703321647855958
validation,20,276,draw,True,1.0,0.5136154508857753,0.6358551683599538,0.8959279182432184,0.870074421144923,0.8493276665361335,0.8146021889484011,0.809897862687528,0.7814179845474514,0.7426192280782455,0.6875956356855911,0.6468074829505032,0.6391947109723736,0.6780094636970762,0.64240789939656,0.6627973984193988
validation,21,279,tap,True,1.0,0.4298677898701992,0.716384440171416,0.5768570354984293,0.6021465859308186,0.6941606292159674,0.7122721876387498,0.7237160345077185,0.6930338427373788,0.6863550060291994,0.682457020750485,0.6539505138105149,0.6496088652024716,0.6753516808075753,0.4841083888749146,0.6529563109067019
validation,22,281,ticket,False,1.0,0.42842925440075846,0.7193632956267173,0.8808862856662296,0.8193791095709977,0.7664001681539828,0.7229757633687829,0.6725884564285435,0.6576836376627415,0.6052107842805412,0.5563000694365096,0.5269136182369808,0.5361117895051261,0.5861786624626517,0.5150556124787592,0.5552241331179932
validation,23,283,triangulate,False,1.0,0.6977437443655312,0.6374071697761652,0.8156495884210488,0.8272299612783877,0.8502306938929501,0.8378720884743831,0.8572783452336447,0.8350695777453284,0.8412351633548368,0.8252113739575105,0.8036094777639171,0.7718482851027056,0.7684952665818312,0.6672204796859512,0.7722847747141388
validation,24,294,absorb,False,1.0,0.6174127671581217,0.7315701906503045,0.5699460219095683,0.5963547770221989,0.6231461661092741,0.67113601266756,0.7017144248414418,0.705303419729168,0.6892801753625035,0.6742646325866509,0.6480314482539894,0.6404082034382736,0.6305328005445998,0.27020162847934104,0.6247552627168029
validation,25,299,point,False,1.0,0.4178821464843281,0.43968473877873065,0.7696768644486759,0.7181039870317628,0.7062520250216288,0.6196956378656714,0.6117052463541133,0.603053859896953,0.6290097990266956,0.6389060043846706,0.5738134249506415,0.5951959747536605,0.5744455367205381,0.2434207282644923,0.5634168807463849
validation,26,300,nightlife,True,1.0,0.4333456188900194,0.5490261273393974,0.8973098244914105,0.8730645359642354,0.8635065634140946,0.872271011614122,0.8608765629462453,0.8596960123884091,0.8418369564899301,0.8020431297822739,0.7745613407350586,0.7525840361477552,0.7715532703209977,0.751885500999638,0.7706925159010181
validation,27,307,button,True,1.0,0.5996019520318313,0.5652409160813715,0.6370437878611327,0.6523740497965482,0.7105796642138271,0.6885860862793017,0.6873393347431358,0.6562447578370428,0.6753929206900007,0.6492297965202773,0.6077249936861617,0.5829326366939255,0.5284726032000985,0.46953894208958535,0.5683782802923962
validation,28,317,metadata,True,1.0,0.5800198686758887,0.7486102260805017,0.9346869501713385,0.9097080821977241,0.88770645082286,0.8856044664145979,0.8750166171697459,0.87320153031337,0.8559598612645922,0.8238227177468561,0.7984575331437715,0.7901260479579449,0.8053810388038377,0.7071372533211103,0.7970305211882757
validation,29,326,pocket,True,1.0,0.5422566784300036,0.7804634516133879,0.6546219236966299,0.6824520314400421,0.60716218228428,0.5221867083953695,0.5441970929646724,0.5156840699148606,0.5043191621714981,0.49916707202267435,0.4925152080204216,0.5279272459658296,0.5917013764011545,0.6310538301212312,0.5618512685826142
validation,30,336,afflict,False,1.0,0.7644803171556912,0.6849518029642524,0.8146932121786317,0.8324388712472929,0.7985009883045838,0.7652261405098771,0.7192271879957736,0.6984139509540934,0.6836593874473621,0.6578838440668692,0.629244828494247,0.6499510021273578,0.6572631084698701,0.3114198525644274,0.6192166789228803
validation,31,337,dish,False,1.0,0.8013757666801585,0.8560128557144506,0.5777289503663804,0.6452499091965059,0.6165155276106883,0.6510868780634442,0.6568212425403611,0.6203916691218039,0.6078665312832996,0.6307074528893922,0.6498090573832166,0.6999854129299008,0.7205415099259883,0.6474129276068903,0.6859419207804041
validation,32,339,peak,False,1.0,0.7039418494948756,0.7570350724343394,0.9017145718280677,0.8848445280370563,0.8103342006638408,0.7690633927160732,0.7268524011791024,0.6653225714273822,0.677345472831058,0.6577228793592842,0.5981899653095633,0.5932991358052624,0.6335864837176503,0.5709844510601321,0.6120486055973023
validation,33,377,abridge,True,1.0,0.7372962304818355,0.7393463046447961,0.8292701101332823,0.8367930417217296,0.8449959851428763,0.806540585225074,0.7759683012287472,0.7392634054369375,0.6199793813395591,0.6553733745437077,0.7094443413356982,0.7309964399083592,0.7261164498170203,0.6912234438532765,0.7301102373229598
validation,34,386,association,False,1.0,0.15426359173040077,0.4648088627606418,0.7858049514319861,0.6906617377001313,0.7092575498686584,0.6325901284470904,0.597018146090056,0.5704654154574273,0.5385813305329196,0.49196064131913464,0.47073331307820415,0.45878109875403733,0.4842628356466645,0.3568664301244091,0.4630148029031281
validation,35,393,agency,False,1.0,0.3411586901866597,0.33447544917208577,0.7395976125890026,0.6512598462555073,0.6182218403752274,0.588401094477833,0.5384478970031079,0.4250202000435288,0.3497367688191144,0.3474593291691257,0.3232120931971342,0.2955645744046338,0.37071001004421855,0.37191938781610895,0.33672858312136056
validation,36,395,rehearsal,True,1.0,0.6104859382738067,0.6698615235779166,0.5880928927473584,0.5862664751537879,0.6314185681554476,0.639941960726976,0.6645864335083852,0.6867158420145875,0.6988283944898989,0.7077385831173253,0.6941626788985048,0.7153888157533671,0.7311056994706094,0.6399231151090978,0.7105557958062357
validation,37,399,upstage,True,1.0,0.5434837817539617,0.6827156565070278,0.790192396483085,0.8162288032763899,0.8287638346793919,0.8104449845560519,0.8506033228433789,0.8124369445728529,0.7553116000627065,0.7249181757953129,0.700536112485164,0.6644393533804597,0.6679225844727403,0.6366161184154304,0.6762978177061296
validation,38,401,drawing,False,1.0,0.562520271486309,0.5758595284496828,0.46869325715081556,0.47806780366893237,0.43153492818340494,0.42875172175311993,0.5001273439300443,0.5006815515291374,0.5112345730161859,0.5258611872703982,0.5364020229029046,0.5749123877793036,0.6064996756241441,0.4986568465645588,0.5701427020988068
validation,39,410,herald,True,1.0,0.7240763439801093,0.7580403501677964,0.9377348827693425,0.9163377366559026,0.8460824034526155,0.798350183667542,0.7949033154349027,0.7783379610838843,0.7643991904995642,0.7337264870050663,0.6944395693274039,0.6616091597925586,0.6245051556749548,0.5597953041667666,0.6603573276181932
validation,40,422,activity,False,1.0,0.5154237522864419,0.650680719925423,0.8560181139023131,0.7951604907178453,0.7855973187286692,0.7621796096093121,0.7611017872968618,0.7548135893558752,0.7486701212997905,0.7242026742376195,0.6751175601861035,0.6867294280889762,0.7159387544315534,0.6400768449369358,0.6971361274001239
validation,41,440,spade,True,1.0,0.2220523668978052,0.3112741829006575,0.6795327848202851,0.6539199936216136,0.6119926846706235,0.5607335037868656,0.5799318079520465,0.5770242528815634,0.5567055484479315,0.5317585534239665,0.512402215967328,0.4993727747454907,0.5613830262297272,0.4274468786029939,0.5180656283266819
validation,42,443,protest,True,1.0,0.5597349266707219,0.6916116625584278,0.8755386412742541,0.831326314780078,0.8305014711390892,0.7763740817487734,0.7762901754226755,0.6759474644163878,0.6149180741072631,0.6712188236870675,0.6681369138325012,0.6397958407790242,0.6876708081812475,0.6300867014333208,0.6706731947968025
validation,43,452,surface,False,1.0,0.5658326461528098,0.6845542098192944,0.889813806367057,0.8453829683148143,0.8149906491504827,0.7406023608210661,0.6773406224379853,0.644673155436275,0.6260092245025165,0.5394045077547958,0.4898906318964796,0.47798412354988573,0.5236966032429181,0.45844195375215985,0.49776305327793186
validation,44,459,remove,False,1.0,0.17908537287067233,0.17908537287067233,0.601181240741611,0.606942804206787,0.6589619669035823,0.6675400074453375,0.6350331489179389,0.6397724807767898,0.6498130341167302,0.6492598682420092,0.5535655908340991,0.5392717370002358,0.5646107054931,0.3626109747137605,0.5463796775988652
validation,45,467,patronage,False,1.0,0.32529034404617496,0.6502947509745683,0.8727326456319667,0.8409534683901881,0.8571199250652936,0.8454120847654633,0.8450203893024004,0.8457800581517162,0.8414258369624315,0.847933997466151,0.8328854476213009,0.7847167977007365,0.8011206739799189,0.7218114422507304,0.8066827484211934
validation,46,475,continent,True,1.0,0.5491511894728237,0.6627761481358427,0.5094962131867413,0.5414976389150108,0.5746281101051989,0.5917425001736007,0.5873711443237717,0.5853368415744645,0.608092405790629,0.6238729725851603,0.6082881609784484,0.6366818853882292,0.6571687928661624,0.6247818514329517,0.6380164990968746
validation,47,486,vision,False,1.0,0.6841689236096308,0.7339768026888407,0.8149707022722238,0.7583378886531734,0.702698668466745,0.6395236390364345,0.6089264315060245,0.5630334872938298,0.553339394521025,0.5160571772756426,0.49625909608663143,0.5115945990587303,0.5349267992662402,0.5098581205382469,0.5251423802820926
validation,48,489,whitewash,False,1.0,0.7363325698732546,0.799454368295186,0.8535287864695387,0.8824741812222627,0.858303440270661,0.8454268714710238,0.8565649019273059,0.8623038228969804,0.8507050870829178,0.8318005329492945,0.8103234403750903,0.7836617343403037,0.7825399649131426,0.7726754380714844,0.7988954657319456
validation,49,521,share,True,1.0,0.7124083418379704,0.7086459163032499,0.8213881609992019,0.8180327836874215,0.8703861630471041,0.8741568821459014,0.872763060197448,0.8542822290716708,0.8084147676776466,0.8236767156375358,0.7972044613239144,0.7594378870147219,0.7463095440795627,0.7342268023554819,0.7780804934121262
validation,50,535,property,True,1.0,0.6597414031930696,0.8077828979490659,0.9352622952821273,0.8632848976580363,0.8594751304464807,0.7650744328999484,0.7627980324448871,0.7469282002968515,0.6964846275338007,0.651435346857724,0.6446575105221257,0.6556645167482437,0.6906793648488749,0.6427345232164159,0.6764941943757455
validation,51,546,fight,True,1.0,0.69574168681336,0.7618636409820181,0.6410179340789742,0.6957298406249605,0.6981746371621215,0.7397378302342936,0.7638268026733985,0.7931285428843902,0.804901372573209,0.8156914467336799,0.798185010242099,0.7968981675115188,0.806295490634985,0.7354101310930401,0.7993626662730723
validation,52,549,intellect,False,1.0,0.4399736815289697,0.6823870334336637,0.7027334250634262,0.725751738609455,0.6778282515917053,0.6499184419327709,0.6395077824699226,0.6159261901576794,0.6040240445496277,0.6013151123258712,0.5908458069200481,0.5667830059299852,0.586436351877829,0.5149966047134382,0.5884543253229078
validation,53,555,scavenge,False,1.0,-0.07799646368874066,-0.04721291872443018,0.7722100654930334,0.770559519243338,0.7541619876727885,0.7579555163823213,0.7662328389077698,0.7573145512533782,0.7475636294092209,0.7195006197057072,0.6661191690899582,0.6540819454488463,0.6606346709082541,0.6623221356094002,0.6720223684751591
validation,54,556,recreation,True,1.0,0.5153613232368318,0.6664908112982169,0.8220885396965194,0.7832017907119623,0.7338985755416588,0.7418673496648517,0.7633565350026632,0.757994903995084,0.7628189695133185,0.7465497466871132,0.6958667770474748,0.706572811124042,0.727344549467367,0.6471976683487043,0.7143984462785976
validation,55,568,dissipation,False,1.0,0.5728357335583891,0.4873787234015059,0.9669483491441434,0.9739705994249865,0.9744853700753474,0.9678676792161782,0.9625144988722619,0.9516022673660042,0.936656103487983,0.918533324146362,0.8766666710803069,0.7784026163973632,0.7860020888373244,0.7633257008110835,0.8146307115266433
validation,56,570,drought,False,1.0,0.5745134285160776,0.7689923114099129,0.8615686924070267,0.7845815680818735,0.7378162058420183,0.7125449485780281,0.6879116190334866,0.6161760014665639,0.6299747697195854,0.5851413405971806,0.5608184491527156,0.4713061077218023,0.47522335803919213,0.4491525452915295,0.5085972070564823
validation,57,571,move,True,1.0,0.5650903684170346,0.6204381659678898,0.6859136073922972,0.7063026285313146,0.739873882891065,0.6813688468190743,0.6891620463996895,0.6779331242373663,0.6246886314416723,0.6199088296219386,0.6303424810389335,0.607692321203335,0.6491176423553011,0.5872653820023435,0.6280392330074847
validation,58,573,deed,True,1.0,0.689612037529155,0.7611416407184805,0.8692076949073142,0.8558833386737491,0.8153416121207657,0.8016216800681816,0.8079624866618951,0.7997816101706842,0.7958754658097486,0.8017916919425915,0.782088632318834,0.7789156751475148,0.7792956704827662,0.7470160015386944,0.7866924042671084
validation,59,574,transfer,False,1.0,0.6148845068263592,0.8197540011158322,0.7879369920148184,0.6807154849369974,0.6233827083692672,0.6078962637677696,0.5852880264949032,0.5624376120780715,0.5510351709413592,0.5115874223326096,0.4904889003103652,0.46385741495394234,0.48598545915877456,0.4625372050178237,0.488600063656092
validation,60,575,fatigue,True,1.0,0.5273248614998214,0.698249533263252,0.8690559127202495,0.8560092941744144,0.8457956349557667,0.8366785398774282,0.8505049022555417,0.8479290163325811,0.8463364739923016,0.8399832352055441,0.8023785967060811,0.8038576285066706,0.8057037972588216,0.7548097552618823,0.8095370725555076
validation,61,582,decussate,True,1.0,0.6734061833510222,0.6734061833510222,0.9220074772971253,0.924183058472702,0.916432075077087,0.8981954654809556,0.890853034085608,0.8723939246028327,0.852457991330795,0.8253771985152698,0.7828447768204004,0.7823237674522737,0.7781061347955519,0.7358899397394658,0.7822410525968697
validation,62,612,risk,True,1.0,0.6674161485234362,0.7546318796589694,0.9040496046413486,0.8475850176131217,0.8256856568259462,0.7781663812696863,0.7399274371735686,0.7162411707825468,0.7023287098887903,0.689564286598481,0.6300722853949716,0.6273297418835988,0.6386515149035644,0.6403817400804934,0.6415521344786301
validation,63,617,stabilize,True,1.0,0.7459523243890404,0.7280997842632195,0.5851170921882681,0.6379243619916721,0.6620841985653462,0.7097947038112489,0.7408462963739485,0.7775763813680411,0.7798740153300654,0.7754617355040998,0.7245029722564532,0.70863953834715,0.7200540515982551,0.6478791423390802,0.7164248031137811
